"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"JARID2",1705.62342432093,-0.457579940552577,0.0660342776199173,2.03035921604758e-12,2.93016982701975e-11
"JAZF1",162.156258377936,0.407250519441838,0.176182950559719,0.0103347836992853,0.0302987143538115
"JCAD",9.55195254327811,0.0438519560322626,0.35216939092446,0.79371413401456,0.890304499369582
"JDP2",1038.14379212541,-0.228677947599852,0.0775439354802352,0.00258797148430137,0.0090347235536679
"JHY",55.52605814194,-0.970999774581972,0.329658280015346,0.000396879005861346,0.00169406006758779
"JKAMP",654.783404321507,0.140517941422962,0.096639204351542,0.134138319340629,0.25759962643661
"JMJD1C",2911.50492466129,0.0709751582923738,0.0680511372796184,0.291725135370041,0.464058314833939
"JMJD1C-AS1",17.5490918481698,0.16243615331749,0.339082702382091,0.424757780646107,0.604055846931301
"JMJD4",1140.82452247792,-0.229865027318639,0.0833118554915207,0.00465538162172797,0.0151428661151538
"JMJD6",954.657424301672,-0.0282288972486293,0.0774490092103864,0.709793375224627,0.835104834510418
"JMJD7",438.383257013123,0.382315402954722,0.11484709640045,0.000491720846924947,0.0020489582764775
"JMJD7-PLA2G4B",190.169178114268,0.113850138592511,0.363871515894561,0.520169729060177,0.690441831051105
"JMJD8",807.778678573836,0.181622725504441,0.0816920557583045,0.0230174094820284,0.060250943456277
"JMY",1044.66096860463,0.191791921309289,0.0775409026673075,0.0116274604287444,0.0335219471592869
"JOSD1",5919.95179966685,-0.144161823660004,0.0669945110370425,0.0274816456827132,0.0699008955510301
"JOSD2",613.278392352162,-0.517215367742618,0.106490847877492,4.71838359540501e-07,3.48297022253152e-06
"JPH1",334.649731351653,-0.442941625982717,0.132326666074266,0.000389452968846434,0.00166441011347107
"JPH2",30.2463821674653,-1.61053684634011,0.456292284176434,3.11575550389557e-05,0.00016748996196491
"JPH3",3.0509128522837,-0.234999058438878,0.492262916825096,0.0332800044233339,0.082129197145216
"JPT1",4705.6446922912,-0.299976329970611,0.0598004019506182,1.5870432496298e-07,1.27751458242822e-06
"JPT2",5053.29954534661,-0.00877013731643397,0.0548634376365126,0.871011361453113,0.934976725535026
"JPX",969.70496214864,-0.1985151734865,0.107790255339817,0.0546026329085121,0.124794713183657
"JRK",844.337498260363,0.946079847235138,0.106310528416561,8.80490126452532e-20,2.37540625560997e-18
"JRKL",291.887699278581,0.436534414270203,0.135332779377945,0.000600966663458344,0.00245120355302419
"JSRP1",1.66426882576549,0.0029067841644113,0.386408123877554,0.976739923067065,NA
"JTB",4599.42436925867,0.333623782474164,0.0639784739964082,1.22704291273797e-07,1.00640725329861e-06
"JUN",5237.72818178028,0.253045640123576,0.0539787529913341,2.19107085537368e-06,1.45292454618376e-05
"JUNB",8529.44232509902,-0.0711501038252229,0.0471695757342848,0.126790347790273,0.246849849957111
"JUND",2684.4702536036,0.0198740770503492,0.0685989769581607,0.768576609551803,0.87494544982334
"JUP",10989.5925776842,-0.210783147238821,0.049881964112969,6.6172590358798e-06,4.03194915684604e-05
"KALRN",3.6736750173721,0.00352498485050644,0.377062568058077,0.978358380017523,0.989954284528667
"KANK1",1032.00089590914,-0.306580649283751,0.0779433945674184,5.85104353906287e-05,0.000298085322385091
"KANK2",1251.91742035709,-0.0434414218113072,0.0851262999052456,0.600541773480617,0.753805943890613
"KANK3",12.2005003863693,-0.141289892530693,0.368500170081751,0.431966378972057,0.610752365802288
"KANK4",30.6268331049011,-1.46129441842151,0.449335994236331,8.44305406654926e-05,0.000416439177971084
"KANSL1",1173.84878822098,0.0425836556580173,0.0704263198939768,0.539365220896939,0.706407586779857
"KANSL1-AS1",28.2001557570571,-0.0385088832033771,0.285383651493349,0.845355936456533,0.920330649351355
"KANSL1L",96.8955614928833,0.237925676647497,0.23648989442592,0.218865716611653,0.375646936386894
"KANSL2",1053.2492445188,0.0764689506076977,0.0962883684221048,0.413230708732891,0.593059742234588
"KANSL3",2324.18978585328,-0.0256722673994807,0.066441460137779,0.694641125809871,0.823364510380856
"KANTR",36.7266742371678,0.0415449692964963,0.276932456138575,0.83609166322571,0.915578693389079
"KARS",5718.78026323894,0.177907865870785,0.0479774951866883,0.000188012967177217,0.000862820354926768
"KAT14",448.836512728611,-0.0785029984898126,0.119438223362519,0.489841010486819,0.664940293365275
"KAT2A",681.955792403903,-0.37319670347296,0.126636897395032,0.00183476468185575,0.00665616127567147
"KAT2B",157.635671345038,0.119728464010392,0.164133078907222,0.423573601031878,0.602717681658599
"KAT5",1331.96022124604,0.450912918440741,0.0898443869756042,2.540011384647e-07,1.97231770319926e-06
"KAT6A",3663.73589879633,0.164888569926866,0.04904314983497,0.000705360579216674,0.00283697889350143
"KAT6B",1153.6241987179,0.352095152229466,0.0837535732929721,1.67299121671341e-05,9.44091692788796e-05
"KAT7",1463.7503634246,-0.00164199019516191,0.0630931197549833,0.978421034407207,0.989954284528667
"KAT8",615.979087174712,0.395081588819556,0.0963555391256543,2.26079494383598e-05,0.000124818618366399
"KATNA1",992.382918939271,0.246714422595664,0.0990470386020475,0.0100271346084631,0.0295515976984385
"KATNAL1",488.637730836166,-0.214538741355418,0.131522236877856,0.082464774011787,0.174831513264854
"KATNAL2",10.8956617110293,-0.224460141594708,0.405557032536157,0.244626261220538,0.407718269926275
"KATNB1",1133.09787071678,-0.0816459785550668,0.0802395368254253,0.298578355528025,0.472231831997142
"KATNBL1",687.507440760884,0.149139011573916,0.090686081439646,0.088755657833484,0.185513323166288
"KAZALD1",31.7530518399328,-0.177057082236737,0.306662670100934,0.395324783406385,0.575938441064127
"KAZN",88.7312032628031,-1.11847505132371,0.281349112009378,7.21433726697944e-06,4.36966161209121e-05
"KBTBD11",41.1723500687098,-3.10586125764217,0.47557890493546,5.56837875016204e-12,7.70907152267046e-11
"KBTBD11-OT1",34.5937623744067,0.174321556921721,0.355073401812956,0.385452751301735,0.566264301899661
"KBTBD12",7.61252768078329,0.164942325200256,0.402223553112191,0.309174011688512,0.484309335448854
"KBTBD2",1712.34427524877,0.0831868394781269,0.0639484330476699,0.187833931403973,0.333608601214777
"KBTBD3",16.147202479035,0.0997797686631476,0.361959996274794,0.556903833053539,0.719857868664405
"KBTBD4",344.364412818787,-0.166038973213867,0.123333667085811,0.15592064565933,0.289522899327902
"KBTBD6",381.510107611882,-0.216989853548845,0.124157562500903,0.0649551336774357,0.144063549053283
"KBTBD7",169.248405640405,0.073373898683439,0.159045934515913,0.615858495121596,0.765498517832783
"KBTBD8",116.167317583855,0.00684731269288167,0.189593252639195,0.968409639816043,0.984585747385354
"KC6",17.3011477608798,0.310921320519703,0.422802470726921,0.160573336011678,0.295822606180392
"KCMF1",4622.11968051165,-0.0210555304245556,0.0524918012706938,0.695771583836147,0.824392971192289
"KCNA7",4.1679562010316,0.0145396377638403,0.37477766709486,0.911509423109741,0.956458592912744
"KCNAB2",85.9017534746314,1.14007478491772,0.332576651659089,5.71337961748903e-05,0.000291757421915167
"KCNAB3",15.7894350648084,0.14715108616462,0.34484481171987,0.456522879890964,0.634915609514034
"KCNB1",9.99412844353532,-0.0219355475826655,0.350751117477115,0.893640939242254,0.948012627847224
"KCNC3",3.85329260142545,-0.228008379816955,0.476063397116993,0.069511053777855,0.152286972705791
"KCNC4",61.748481468852,-1.40168866559733,0.368780948570772,1.2367213656398e-05,7.13923644916926e-05
"KCND1",20.0920667503845,0.624607393611585,0.5913329329252,0.0321107886275377,0.0796317488698667
"KCNE3",3.14573051263224,0.206859469769328,0.472558729460204,0.0249960407629127,0.0645920332361458
"KCNE4",5.25123548886146,-0.0863895004616512,0.382466940916531,0.531125300719155,0.699683368132987
"KCNE5",14.0933742671553,-0.181053129876241,0.37131642514477,0.349235557525975,0.527139037810014
"KCNG1",2414.0304770801,-0.4948300998402,0.0662498912534411,3.5501020275212e-14,5.97899222052527e-13
"KCNG4",1.7936057309851,0.0631780687530054,0.393450892278318,0.511747581912314,NA
"KCNH2",2.366048621345,-0.102320693117,0.40187546749014,0.341941375416587,NA
"KCNH3",3.14610550151718,0.061993836638423,0.386486520176121,0.594867664525373,0.749884608398788
"KCNIP2",5.77162316488005,0.0185121633214983,0.37610631234819,0.88001062227185,0.940170244783506
"KCNIP3",27.6475104337398,-0.945170531786645,0.529781258245525,0.00615772325213164,0.0192812319954382
"KCNIP4",3.63116288064993,0.203958429668153,0.45351917664695,0.10588796445653,0.214233557199372
"KCNJ11",5.91430885615626,-0.194569891282975,0.429440661495764,0.201244061478864,0.352019838103645
"KCNJ12",71.8828075759468,0.130202541306707,0.262594953749292,0.515087311027306,0.686321498148143
"KCNJ14",64.7870375219484,-0.224362710044153,0.243540013443956,0.251151167107667,0.415134843286168
"KCNJ15",215.893245018433,-0.411659321951171,0.180573159846489,0.0106895301143829,0.0311701595048242
"KCNJ2",14.2596540864612,2.49245597485053,0.703789631843639,1.71515049574177e-05,9.6537039745725e-05
"KCNJ5",5.09650069120354,-0.309170849808934,0.527505624108952,0.0763674317317508,0.164380920492702
"KCNK1",564.778521831248,0.178253571423172,0.0950044250408084,0.0533977749955861,0.122541500575266
"KCNK13",1.91318183467929,-0.0108909703299849,0.385536703636177,0.911415607362241,NA
"KCNK15",1.96091252900283,0.0116023134620589,0.38803387342744,0.897846558919005,NA
"KCNK5",321.64751151819,0.179733720537549,0.119127494474961,0.113457476921342,0.226041903313945
"KCNK6",648.665276352096,-0.278898638534124,0.109592216526015,0.00786134942628675,0.0238911752799222
"KCNK7",2.45164375004021,-0.0497307630687579,0.392457144425484,0.583599837890797,NA
"KCNMA1",442.243612662292,-1.6129571375977,0.130093760126349,2.2284206063762e-36,1.48108859229149e-34
"KCNMB1",6.00217199069154,0.269638238864359,0.483299504746379,0.106967487262833,0.215939136686647
"KCNMB3",12.3086034280194,-0.350467693148225,0.493476947637421,0.108061551898746,0.217464471089042
"KCNMB4",12.703800867167,-0.147832059998574,0.358415619895653,0.439072390913722,0.617878540210946
"KCNN2",1.9983971423075,0.0431164580485125,0.389326057921611,0.661942693301079,NA
"KCNN4",179.96341493185,0.0978361880321442,0.156767608397206,0.498590453275363,0.67155327293262
"KCNQ1",10.222482964627,0.229625918493152,0.436900742001356,0.173105642034375,0.313255119170698
"KCNQ1OT1",184.307220313923,-0.00470055346469935,0.18888888820427,0.976378400309506,0.988920190936474
"KCNQ4",14.8989938594879,-0.0577995329690264,0.333031509217143,0.755281833357616,0.867116039883131
"KCNQ5",230.516101852456,-0.28416415946075,0.162780963823158,0.0547550548643285,0.125092446587754
"KCNRG",14.6872812985188,0.00660681779731147,0.32401390107546,0.973809611384678,0.987702469080864
"KCNS1",5.10719398841389,0.0345769072652771,0.370670947389485,0.808848879854752,0.899371932494095
"KCNS3",29.8917487379754,-1.58226812753815,0.495519722247716,8.85115223083918e-05,0.000434713866784732
"KCNT2",77.8898668184993,3.08553440615072,0.298359788939377,1.88217604100025e-26,7.62852985589518e-25
"KCP",20.7705540042639,0.623144430798294,0.504010912780208,0.031864485699895,0.079145651981111
"KCTD1",672.563870913715,-0.168911706045292,0.107627424352415,0.102277011847411,0.208239357337681
"KCTD10",979.151685238144,0.0644368784179111,0.0822146797838684,0.423519094142713,0.602707425286873
"KCTD11",656.93463507659,-0.238090632899773,0.10119410692882,0.0147289955085853,0.0411970146867832
"KCTD12",1457.27972149815,-0.720341222204418,0.0733309322152404,2.15441907612242e-23,7.31364143121244e-22
"KCTD13",222.421885530684,0.268676448169453,0.15994414638289,0.066306369981816,0.146543075560525
"KCTD14",93.5770756389433,0.0493738898707032,0.199930274668473,0.776540976542721,0.879687606614418
"KCTD15",2740.86730240338,-0.277185338630709,0.0616289638661971,5.15891222279111e-06,3.19727225183127e-05
"KCTD16",1.92211227965885,-0.113451905035993,0.413726729265464,0.168248421742012,NA
"KCTD17",170.189419796035,-0.289488073590753,0.192459366611478,0.0858658124485611,0.180394119964296
"KCTD18",539.218869783726,-0.107593993546651,0.104800566646855,0.286367164309158,0.457771335709822
"KCTD2",832.479690310699,0.00486806930445477,0.0841573633686898,0.953458127657123,0.977161028213527
"KCTD20",1597.22568083737,0.332845284626057,0.0884520224051865,0.000110189890425487,0.000531257373321547
"KCTD21",443.692910467399,0.499326717333293,0.1164620379366,7.34866244513122e-06,4.44016884136856e-05
"KCTD21-AS1",30.8545951129215,0.331923274008215,0.341567434946899,0.145538362452349,0.274299649441645
"KCTD3",1999.36077577427,0.524281631294524,0.0668114635126039,1.68809696642395e-15,3.1692010905364e-14
"KCTD5",2312.02361248389,-0.0947664292771504,0.05665063876403,0.0918742586973293,0.190525136356554
"KCTD6",192.897698538895,-0.0705922985968817,0.147551381592173,0.605779692005444,0.758022096026721
"KCTD7",121.947957123649,-0.178942146351204,0.225761988977673,0.337026341433607,0.514330601288712
"KCTD9",1946.33306938093,-0.0829731428508322,0.0722579114853889,0.242482841926377,0.404888346825777
"KDELC1",244.776715395264,-0.00264682311952707,0.148965654101318,0.983694425354051,0.991799137321178
"KDELC2",725.888374798916,-0.150710508291236,0.0892955477481855,0.0828919717169479,0.175442537014873
"KDELR1",3502.86806933754,0.0786410551610364,0.0551822087466921,0.150563753592257,0.281629225098651
"KDELR2",12945.2079371117,0.269286897193077,0.0515747416519692,1.30054381779657e-07,1.06096125815923e-06
"KDELR3",106.668070145212,-1.4761290827453,0.229791523662041,1.19625641581751e-11,1.59872573537646e-10
"KDF1",859.580729579795,0.225375819708902,0.0817303038770901,0.00476830087361833,0.0154637717806426
"KDM1A",2453.18040629354,0.164634097229076,0.0561370428584907,0.00305175502286072,0.0104415768010976
"KDM1B",622.962478690776,-0.0862526817911356,0.0925335473548024,0.336022872389189,0.513115208392189
"KDM2A",4919.88846623089,0.212229216031372,0.0498078994126224,1.73722202626501e-05,9.76525939391415e-05
"KDM2B",865.24766308713,-0.0463689444403544,0.0792894073004981,0.550183804210469,0.715016365870468
"KDM3A",1140.04598720197,-0.0743271859148628,0.0776266697194129,0.328540534631294,0.505068473435755
"KDM3B",3061.88942230586,-0.0285727907682593,0.0559263415050719,0.598750175892407,0.752700851365584
"KDM4A",2258.9583274536,0.0627718665960531,0.0585249340401847,0.278309943263908,0.44843419894102
"KDM4A-AS1",26.2512048699965,-0.170147896106278,0.321691875399833,0.409196079294126,0.589612918859138
"KDM4B",945.176305299623,0.018681287265678,0.0806533295415298,0.813511069405125,0.90261870562782
"KDM4C",902.159654828663,0.211380625927034,0.082694237196624,0.00887190906974723,0.0265758947734252
"KDM4D",67.1477362256322,-0.293559878312653,0.248741668241948,0.141246160961379,0.26810341987056
"KDM5A",1824.90676349252,-0.280407775285399,0.0637871863539527,8.15049548063046e-06,4.87708330812337e-05
"KDM5B",3212.0668741582,0.191748097059424,0.0540151719040608,0.000340223698652048,0.00147583408365018
"KDM5C",8001.14985795457,0.20041585580213,0.0409597612011341,8.58329271366486e-07,6.08725996336649e-06
"KDM6A",1654.14152739751,0.106041436816183,0.0886922229962934,0.220361562845862,0.377616519874263
"KDM6B",1704.09402716195,0.328361536203448,0.0818680851540473,3.96537343465768e-05,0.000208251958392406
"KDM7A",1190.31916296771,-0.777785094386624,0.108186600632383,1.34152961376481e-13,2.16278013103886e-12
"KDM7A-DT",106.241265498851,-0.503538469445754,0.211838903176641,0.00632310985747487,0.0197278753053267
"KDM8",46.6335793862432,0.127178791737416,0.293936778556282,0.531863858682011,0.700365384191494
"KDR",3.84119518308441,0.170015726929551,0.431232572272577,0.152422811066005,0.284360199755083
"KDSR",2047.18342231616,-0.064968046869507,0.0806323636997048,0.409942337761884,0.590342830247003
"KEAP1",1334.83257554213,0.107096772259866,0.106812289628808,0.297041474261608,0.470573374795992
"KF456478.1",7.90962144598212,-0.0676858699808591,0.360359664968282,0.680260375229529,0.8138259813177
"KHDC1",83.581024882238,0.0164493839879171,0.21125576109533,0.928238446056258,0.964136014669835
"KHDC4",1450.52365543596,0.273748647553727,0.119927255925112,0.0162980807149729,0.0449573776683591
"KHDRBS1",5429.42986092877,0.0633146075486808,0.048655310380348,0.190326128048942,0.336953188876852
"KHDRBS3",91.2660186651306,-1.93395496401245,0.278071799797609,2.52373787531103e-13,3.95119863926178e-12
"KHK",59.2695755896261,-0.00368326132837332,0.234796380770861,0.983040648430298,0.991705709946334
"KHNYN",4208.65154430902,-0.203368797216106,0.0558440143035912,0.000230355604388804,0.00103872593432092
"KHSRP",9738.49274039984,0.0607996428617921,0.0433074803242759,0.158410051402969,0.292863600307716
"KIAA0040",1267.47090724785,0.136851396248953,0.075116866838494,0.0634950388302465,0.141313405089047
"KIAA0100",8180.73675722028,-0.0179106051502843,0.0465986020716534,0.697488862320776,0.825637185303286
"KIAA0232",1139.79414345373,0.0400512940665132,0.0822259426179683,0.619249370246386,0.768062264097244
"KIAA0319",2.50121845700584,0.181481879155803,0.445579032442575,0.0903214331364206,NA
"KIAA0319L",1352.55569397833,0.637132613849636,0.0713393627900998,1.25848312250884e-19,3.34437259238318e-18
"KIAA0355",1383.03424662165,-0.129602444136187,0.0771845765321012,0.0862239767140103,0.180932724409364
"KIAA0391",850.715898122255,-0.265158134989248,0.0932308832979634,0.00335026196122419,0.0113248321843445
"KIAA0513",92.8130385971761,0.238920909894857,0.276890993756869,0.249517251249874,0.413449394577593
"KIAA0556",740.991669920949,0.306118306155733,0.0861650150209126,0.000264648172626251,0.00117653814724438
"KIAA0586",276.311897763186,-0.0732862136688963,0.146419261835662,0.589644345597384,0.745696960288291
"KIAA0753",701.865411123276,-0.103983140026696,0.106485175776198,0.309379820595714,0.484544217034475
"KIAA0825",12.6777927792063,0.0273715479110807,0.333157120297256,0.883163699826452,0.942262174850204
"KIAA0895",555.713704291678,0.0047519807933544,0.107904977406365,0.964318505450036,0.982469627834782
"KIAA0895L",120.765494680959,0.114595142595166,0.228024013133829,0.542456041633465,0.708737904619506
"KIAA0930",1813.40555235934,-0.213542237158462,0.0726235353885482,0.00273651121497671,0.00948646283896903
"KIAA1024",7.37295465631794,0.032580445848982,0.355471611063678,0.843706807855929,0.919641884466555
"KIAA1109",1077.02435024822,-0.00751545573140713,0.124903251294086,0.948100491549789,0.974419400969185
"KIAA1143",768.594748483434,-0.0702027471165776,0.107006611591488,0.494750515860847,0.668362058923612
"KIAA1147",433.653688402238,-0.023849758141427,0.115801735856179,0.828547377145302,0.910956126149954
"KIAA1191",4651.06095644613,0.136436390216745,0.0557066083195518,0.0134591100586247,0.0380748829398177
"KIAA1211",25.8421875695713,-0.574103210552488,0.477090085270572,0.0402511994947309,0.0969505078638013
"KIAA1211L",119.864516536412,0.369020673507464,0.218377455145978,0.0466995263447626,0.109650336153573
"KIAA1217",860.277693124525,-0.223410443712061,0.111152191277993,0.0357466509242812,0.0874731490454938
"KIAA1257",12.4672939412446,0.464399371952003,0.631463580640424,0.0542422832275392,0.12413468168181
"KIAA1324",17.8880985771707,0.583402945366863,0.520707819774265,0.0403125621755736,0.0970713514796884
"KIAA1324L",634.997099314292,0.612183948629569,0.131694035702404,1.14126059779745e-06,7.92531929143008e-06
"KIAA1328",197.85830638741,0.36353271168924,0.16630585352271,0.0162523630816339,0.0448432865241138
"KIAA1522",5520.40501528412,0.107889129917022,0.0563987021000447,0.0533409101905825,0.122427198872193
"KIAA1549",433.034523553474,-0.633693050559156,0.116639652235096,1.6317882477794e-08,1.52350003951718e-07
"KIAA1549L",129.020448164537,-1.87676944280884,0.243910214374247,9.76139724795066e-16,1.87313006703761e-14
"KIAA1551",1168.76095314812,-0.234741538429151,0.091871881126338,0.00850361808743131,0.0256053225069729
"KIAA1586",151.828854981358,0.193318568831838,0.207553219550142,0.275515553652726,0.445473946199704
"KIAA1614",15.4156466421975,-0.177021377108798,0.409815627119735,0.248355084363842,0.412036052663514
"KIAA1614-AS1",27.3539726993267,0.285386497976793,0.336103126884177,0.200432606720929,0.3509188967287
"KIAA1671",1989.4582450769,-0.218637465827898,0.0647919466931435,0.000620489491304556,0.00252193795821465
"KIAA1841",223.000898859188,0.0288591468704543,0.148735728214657,0.835252127301606,0.914717086635162
"KIAA1958",322.318538486567,0.0793883176893961,0.131436598695594,0.523811169796669,0.693788834272186
"KIAA2012",5.62240684848754,0.0444255239947491,0.368591367183669,0.764860083077221,0.872636672344486
"KIAA2013",2116.613615214,0.0692341033410644,0.0717153595201497,0.326307027892567,0.50279339250776
"KIAA2026",832.48313967863,-0.0630164863399951,0.0977272484311384,0.505191440966622,0.677559356712969
"KIDINS220",2479.04790519498,0.100200111344694,0.0568713436381128,0.0750694702642567,0.162211024000257
"KIF11",2033.16308352219,0.139121612461288,0.0648812954472407,0.0296068471025915,0.0745197296414184
"KIF12",3.14286312310949,-0.137265630603877,0.41374429136105,0.227972808733804,0.387042646556582
"KIF13A",1915.0773741531,-0.743404934284554,0.0599914793272629,6.60839823577304e-36,4.29347880883726e-34
"KIF13B",1163.90034968923,0.150244357494478,0.095808544241076,0.105783499088035,0.214139285731317
"KIF14",1031.08885567499,0.241122488670436,0.0785249212688891,0.00171099909978406,0.00624593884342466
"KIF15",752.106227769046,-0.0807504805301334,0.118869072980767,0.4740762406985,0.650668608861213
"KIF16B",655.022784508155,-0.0223072390346416,0.0881443919892236,0.800788221888064,0.894364749233341
"KIF17",15.1238539478,-0.396402114564889,0.506815282242081,0.0903210631238002,0.188136345101893
"KIF18A",806.418934992786,-0.220864441309305,0.0991499465335652,0.0210543593273233,0.055939649448779
"KIF18B",777.808538840423,-0.233495085542416,0.107825831366282,0.0239179513579986,0.0621673212776749
"KIF1A",4.91101997019331,-0.177215938230067,0.454756056903942,0.00990803283706108,0.0292403275985877
"KIF1B",2186.75948200571,0.035441787601214,0.0643431488947066,0.577836154015476,0.735956223473308
"KIF1BP",776.601575054189,0.131604359831209,0.0825024148664779,0.102942085895402,0.209274154931154
"KIF1C",13304.9559347745,-0.207605118124218,0.0458380820256047,5.17003831771537e-06,3.19959524428857e-05
"KIF20A",990.183598940515,-0.1321111784072,0.0744894455968091,0.0706659900288665,0.15417468608109
"KIF20B",1317.2131611378,0.0606622913375993,0.079944793166967,0.439174527850395,0.617972139407917
"KIF21A",1230.98748407297,0.0526150498170655,0.0855220462075194,0.52929161973584,0.698062930704601
"KIF21B",1613.7247492767,0.390271916913674,0.0624558165988408,2.39183719585834e-10,2.75689035458835e-09
"KIF22",1938.20953513098,0.0882128624460703,0.0586064859974915,0.12809269064884,0.248743300647647
"KIF23",3325.70244646366,-0.0157664694413287,0.0491520044350922,0.745700178705671,0.860656087824836
"KIF24",542.292875626477,-0.0480589778605212,0.0940969263251149,0.597339000073452,0.751744024541075
"KIF26A",10.8511554005173,-1.61875844031221,0.904100640411699,0.00338955455586826,0.0114438697704645
"KIF26B",13.130467655231,-2.32754875681493,0.846465215020685,0.000357553075799855,0.00154243496483951
"KIF27",74.9142851869759,-0.504116853642766,0.29662874178876,0.027579758256871,0.0701298836824891
"KIF2A",1702.78301875563,0.0776156506006096,0.0733101723344979,0.281431315718489,0.45220350442466
"KIF2C",3463.70066439031,0.279310372874203,0.0493512536132868,1.13111719401469e-08,1.07573958139105e-07
"KIF3A",344.844666611453,0.0011907360292294,0.145248907478733,0.994032875148725,0.997336880277378
"KIF3B",3203.88200913949,-0.250870188467394,0.0532521064864866,1.96214672851941e-06,1.30862588618324e-05
"KIF3C",154.476250226819,-0.904005617953232,0.186553540279474,1.97375310027492e-07,1.55842945063582e-06
"KIF4A",2204.67893800221,0.234109517344622,0.063922104456731,0.000204774898329246,0.00093283355076613
"KIF4B",9.32083187155788,0.0151231961611122,0.348673629237718,0.930965595835387,0.965414884681758
"KIF5A",15.5843484564759,0.289286034783655,0.423115273183733,0.174800732909261,0.315532602890421
"KIF5B",12918.6600863651,0.0541468230319765,0.0459474769997538,0.228979749527371,0.38820481968836
"KIF5C",14.2856895893582,-1.36443428636333,1.10633432150975,0.00634617496116211,0.0197962771176549
"KIF6",9.22417880276707,-0.164350799996057,0.389712322957828,0.34099415512118,0.518197600428131
"KIF7",307.075889119712,-0.571636310940988,0.145743119066273,2.9171736891275e-05,0.00015764552020341
"KIF9",106.500267493441,0.476952562528096,0.230420670993092,0.0145949747142509,0.0408880856537647
"KIF9-AS1",172.040019772743,-0.32248014796151,0.161689236998515,0.0288931618577923,0.0729987880493917
"KIFAP3",547.777337813775,0.517185488144589,0.105560694692721,3.75928573059936e-07,2.83285532444427e-06
"KIFC1",2136.56042050472,0.0556735793852853,0.060012592780748,0.345312129034952,0.523155415054088
"KIFC2",310.795116556213,-0.301310733988972,0.158605993383811,0.0375285503866547,0.0913234071945933
"KIFC3",1715.8529771906,-0.449009853050784,0.0800840415921499,9.88566172651566e-09,9.50064121716716e-08
"KIN",235.788849624671,0.345918161141087,0.146676064270564,0.0110921259524449,0.0321840314950705
"KIR3DX1",3.12854893059347,0.0208457702014183,0.382430227757535,0.854097836099637,0.925481614268249
"KIRREL1",3976.3139084634,0.24700212455201,0.0527963467659103,2.33291655319537e-06,1.53641243159757e-05
"KITLG",103.073578878048,-0.0340675057420317,0.189975058465873,0.837443435488974,0.916442801299422
"KIZ",320.363831335299,-0.620687377535736,0.128876441933626,4.36401202889349e-07,3.24485712238385e-06
"KIZ-AS1",2.43848165478338,0.138528639987134,0.418443718060069,0.190871866137837,NA
"KLB",1.55628247758143,0.0291813552798443,0.389067383371163,0.751701120734376,NA
"KLC1",3179.39681983595,-0.266076906904628,0.0688938704951406,8.53182348888321e-05,0.000420458926311526
"KLC2",4099.93115921865,0.322718524832841,0.0722630723378066,5.48386315323524e-06,3.37814538775468e-05
"KLC3",1007.45495364406,-0.738143594140921,0.0774321019847989,3.66753401585597e-22,1.15046496515467e-20
"KLC4",339.641625429658,0.326609891548366,0.119345072244762,0.00401117110185925,0.0132739002487509
"KLF10",3507.48560688689,-0.394778189053088,0.0482992327914558,1.74397366945936e-16,3.56753670331504e-15
"KLF11",1036.30071907487,-0.222578267923716,0.085309894047531,0.00743182114606999,0.0227251544898424
"KLF12",187.069968459446,-0.366851165110056,0.171637364474723,0.0180049258863544,0.0489778029403464
"KLF13",9337.70969701644,-0.0714318177596206,0.0556078188996354,0.180433719396149,0.323245247378394
"KLF15",50.1319828485084,0.553777523910788,0.309420579431389,0.0193908206146585,0.052199342830925
"KLF16",2719.77925318562,-0.112476610905385,0.0847485590774441,0.173906975209135,0.314345859109015
"KLF2",29.5872151719111,-0.182316398706957,0.309612699726907,0.383373640773522,0.563974096548362
"KLF3",3136.35399959038,-0.0582188132960491,0.0506596504991401,0.24290066103693,0.405426514674072
"KLF3-AS1",9.19626233969776,-0.0155816502868604,0.351193318175182,0.924112388980213,0.962046306885901
"KLF4",3744.76976831074,0.361978641714295,0.0546651951389855,2.25433076243142e-11,2.91321665874503e-10
"KLF5",9518.7001223503,-0.611197649142569,0.0695015477736368,4.59839009239736e-19,1.16280281243174e-17
"KLF6",6429.40764896166,-0.49031020681944,0.0496139035209054,2.21293756121194e-23,7.49762263170773e-22
"KLF7",1105.78995505792,-0.7865245693927,0.0793931782912686,8.53842918222052e-24,2.9922450711915e-22
"KLF8",89.0646766278568,0.369713754007245,0.238942254464947,0.0597502567170147,0.134486532148703
"KLF9",3233.20655091868,-0.0734953379277783,0.0632552289139402,0.238903495880269,0.400445466781091
"KLHDC1",9.46128082222273,0.275411336658721,0.464778263547917,0.135342039878034,0.259222520234543
"KLHDC10",1257.75697565504,-0.50147107625138,0.101538585628224,3.12741918371036e-07,2.38782308890069e-06
"KLHDC2",475.625650336439,-0.109885867829131,0.110699138429256,0.299361739290936,0.473168846604088
"KLHDC3",2780.56264361093,0.447575404045602,0.0605510199152057,7.28887510521827e-14,1.19962159819944e-12
"KLHDC4",1214.41503363694,-0.114105260426177,0.0738362759821835,0.115468588479436,0.229049011361095
"KLHDC7A",2.20178037686288,0.0951120922373827,0.400763847527772,0.353985477580525,NA
