"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OSBP",450.651019952265,-0.118711241439433,0.105965348771176,0.231830321598416,0.476520700757079
"OSBP2",81.0753786074031,1.57757379322527,0.279736873020097,1.06584667889649e-09,2.87166267687606e-08
"OSBPL10",201.236191161973,-0.0423358349860563,0.149725518412859,0.745526017691756,0.887956356530167
"OSBPL11",273.011251625868,0.184948905118843,0.145521486283097,0.150457419789088,0.364532531284282
"OSBPL1A",240.734333893866,0.807294089992313,0.160231063045454,5.81027024685275e-08,1.19772974717746e-06
"OSBPL2",179.064268526221,0.0122152036927892,0.158708819535342,0.929815503133641,0.971641338035412
"OSBPL3",236.053081530017,0.145551204903297,0.179559581890569,0.323616675144182,0.580020953527857
"OSBPL5",69.783450863123,-0.215963304299023,0.266721794391847,0.209719906000696,0.44941691123125
"OSBPL6",185.673272970112,0.439851236585863,0.183765455049635,0.00489964096115049,0.0279365166808455
"OSBPL7",90.9704445217634,0.0868614616329905,0.229245208920161,0.583313725022797,0.79368482543004
"OSBPL8",945.929159436943,0.52692197135366,0.111287559792139,5.53676905548007e-07,9.6841833584603e-06
"OSBPL9",586.405066869435,-0.0273034290032503,0.0989416293731763,0.769201726825115,0.899125790923593
"OSCAR",16.9121286966082,-0.188066193486016,0.333539240228906,0.196506824858947,0.431654947974131
"OSCP1",20.7404382120791,0.197617145924272,0.341580492728824,0.179055745429352,0.406891956629318
"OSER1",296.533609921359,-0.189026381987069,0.131530729855521,0.110946475609853,0.297886120032156
"OSER1-DT",13.0601238328611,0.0386645408891109,0.284454803336087,0.745797289666737,0.887956356530167
"OSGEP",289.298825657886,-0.154449845636896,0.129034119224372,0.186586363131912,0.417925909693126
"OSGEPL1",92.9052214247933,0.293787864261242,0.230655614689433,0.0885781371115358,0.255142438317239
"OSGEPL1-AS1",3.44377982013582,-0.0509061944361228,0.307841690255801,0.461592149086674,NA
"OSGIN1",106.744723381621,0.404581852414649,0.22241370542653,0.0209712398019403,0.0879584672184789
"OSGIN2",247.035223797537,0.169933109768056,0.151261709063474,0.198295226465115,0.433602865155468
"OSMR",670.028160081023,0.737108024635895,0.111536547500055,5.90233177776325e-12,2.06471545428655e-10
"OSMR-AS1",3.35275743272189,0.117699894138977,0.336707177267316,0.0799898274638934,NA
"OSR1",7.62348146643168,0.0271980519277989,0.292545191579634,0.789659589942416,0.909177382613724
"OSR2",30.8622797361423,-1.5666744484979,0.494459056700983,7.44777878954982e-05,0.000798919344494454
"OST4",476.739996682021,-0.0398016619304477,0.113697057703352,0.706088691934516,0.865425759544371
"OSTC",1020.26424798249,-0.32981451487298,0.0837423392401975,4.18514008127402e-05,0.00047980440947043
"OSTF1",326.285971329601,0.577819449557727,0.138987483274222,6.92393097201463e-06,9.64785813342838e-05
"OSTM1",642.153691241336,0.309128202115104,0.095638052428475,0.000661283991613172,0.00531826841486542
"OTUB1",788.812318405105,0.161683864329111,0.089282144431904,0.0579368307138932,0.188275881014161
"OTUB2",111.647357945288,0.283232443550112,0.211478061492727,0.0861272625113628,0.24995394092207
"OTUD1",25.1158285979521,-0.0552692253594311,0.260990401515261,0.702477588431582,0.863751017582364
"OTUD3",102.561640839482,0.0940852561604448,0.188085299772519,0.532514107739941,0.758707795210621
"OTUD4",605.773984128444,-0.0737552703209523,0.109894406311822,0.47025384410235,0.710178500400998
"OTUD5",332.366048377127,0.0718242306428221,0.141399419549051,0.568787291384937,0.784611718155506
"OTUD6A",2.16548456486794,-0.00932221742295223,0.305623379703821,0.858648122126368,NA
"OTUD6B",270.276306398758,-0.0140363698861162,0.135768542782822,0.907408084356192,0.96115336503874
"OTUD6B-AS1",229.382895351436,0.0717279954523012,0.141011719812746,0.566802978801427,0.783098168189378
"OTUD7B",129.665437737504,0.166302123894206,0.182371069149553,0.265243790271277,0.515977493455018
"OTULIN",210.16647323983,0.0914964058075595,0.163010436790101,0.510214150800903,0.742152152861215
"OTULINL",31.9850053506136,-0.131399277023606,0.272330367337662,0.398145786719766,0.650018910063483
"OTX1",3.6598424031258,0.0197862718484913,0.300953769254827,0.793508720105183,NA
"OVCA2",245.060792777306,0.105180018414675,0.141582837879296,0.404306746011382,0.655300932864543
"OVCH1-AS1",2.67787409782547,0.0366974990757994,0.308182336277213,0.511365331656865,NA
"OVGP1",2.70306989004296,0.0543472689893056,0.309259656826529,0.422804140435549,NA
"OXA1L",803.173969116396,0.110807943117603,0.0938090314719598,0.213921593433208,0.454784155355171
"OXCT1",494.721866367544,0.0570447996791201,0.133409548354216,0.636422530874307,0.825051219836794
"OXCT1-AS1",2.12934519579005,-0.0461843651286766,0.310873968877534,0.311115669341482,NA
"OXCT2",11.565836850055,-0.172306499204535,0.34604838783011,0.160515832832668,0.379006994613819
"OXCT2P1",11.9745476809486,-0.0285488472910634,0.284909739361306,0.802016634913195,0.913750298093383
"OXLD1",70.6144754209293,0.127309375300545,0.218862782814334,0.426506204600326,0.673390700940251
"OXNAD1",98.3754896200192,0.0733742734671666,0.189728010030048,0.627491759745755,0.819709257922972
"OXR1",314.274159385767,-0.154620599534676,0.146245393354099,0.229118665667901,0.473345789603275
"OXSM",88.234627983235,-0.0496703026061157,0.202120312523744,0.745613013432316,0.887956356530167
"OXSR1",829.97573259426,-0.0791246408092673,0.0971359059606824,0.389441244074858,0.642024030520861
"OXTR",4782.18494289928,-0.123175415163004,0.0494449137889644,0.0115445664021128,0.0556061424258612
"P2RX4",39.8783857960796,-0.328117159045931,0.325945131979941,0.0886393221450725,0.255159384886304
"P2RX5",18.9822224904157,-0.0287271975344882,0.276032099408921,0.819164734347037,0.921421832749476
"P2RX5-TAX1BP3",39.8719102953545,0.0437503388326037,0.24886294758037,0.773540326717463,0.90130374587404
"P2RX7",6.21742717848505,-0.0169849820592321,0.295844008612995,0.848531406118492,0.935844322985937
"P2RY11",40.8502095016717,-0.384679728812404,0.412283833535531,0.0616479164358856,0.196506007211838
"P2RY2",13.2192319870487,-0.311475242328991,0.473048671621696,0.0562146027798138,0.184638333096228
"P2RY6",23.2690284909073,-0.35860644096544,0.419491850015432,0.0686800131948419,0.212117916858406
"P2RY8",1.61326366709772,0.0265763939404634,0.307379152506206,0.604279982135488,NA
"P3H1",893.958090720756,-0.722102126729303,0.107866295695931,3.30903893415213e-12,1.19659632011617e-10
"P3H2",240.560924031305,-2.20210587815459,0.167912688056087,1.53385475506198e-40,2.87731978865189e-38
"P3H3",539.709355214618,-0.207558973359222,0.107410172278053,0.0386940821350859,0.140600990460347
"P3H4",256.834581582874,-1.00500533617143,0.193722645260508,1.90323584807902e-08,4.22512727398253e-07
"P4HA1",562.984423474069,-0.385173281085832,0.104760913132101,9.55375440390653e-05,0.000995437615234686
"P4HA2",875.310752068057,-0.724180758233881,0.103773741764665,4.54608292271978e-13,1.79534385319094e-11
"P4HA3",13.9751937122251,-0.0469631053760165,0.280576209840828,0.707629223807507,0.866708456240968
"P4HA3-AS1",2.85287588630421,0.0462919716441762,0.306291497208078,0.516823260481463,NA
"P4HB",4431.53985492644,-0.210267330761912,0.0585445248402532,0.000248620468088227,0.00230311565716051
"P4HTM",116.970574859544,-0.282423877299809,0.211417717762356,0.0857966652369693,0.249237294195281
"PA2G4",3024.77724741974,0.124762291819173,0.0673157257066359,0.0574003320764331,0.187221643875469
"PA2G4P4",6.25930493203704,0.0313241573742682,0.29462423753523,0.749270780194247,0.889875514344505
"PAAF1",155.911726075628,0.218745107024882,0.180095279321276,0.141124188757418,0.349134635786775
"PABPC1",11245.9405932655,-0.187912396889257,0.0644145675240116,0.0028260375468824,0.0178569875646586
"PABPC1L",138.041198061273,-0.184524955277317,0.17878458312575,0.210665246231864,0.450670470449263
"PABPC1P4",13.86012036371,-0.0679788498700234,0.28466574898786,0.590822894545106,0.799213915489311
"PABPC4",1966.46667227211,-0.136658943694824,0.0722406661935873,0.0511911345151239,0.172673714468075
"PABPC4-AS1",1.90661181571211,-0.0191137324498604,0.306494333941769,0.704939769964143,NA
"PABPC4L",15.0997330937947,-0.106938961923049,0.295550754587604,0.416598169695123,0.666466620046544
"PABPN1",1140.15137772188,0.102181195352768,0.0760772585157675,0.165695487420181,0.387018238087883
"PACC1",162.637992375293,-0.162885630777767,0.176309741721131,0.264333760422028,0.514975560515822
"PACRGL",135.618869336868,0.101377003330682,0.190429271644073,0.50346644798405,0.735903475688773
"PACS1",566.046181633502,0.559174595780228,0.116688806651338,3.72640834966327e-07,6.68925958174602e-06
"PACS2",190.164792379233,-0.189237626142391,0.172980572321163,0.189664060120425,0.421648857274546
"PACSIN1",2.515417200641,-0.039550629807218,0.306449603797769,0.544870150037655,NA
"PACSIN2",651.514934097077,0.118588974564483,0.0981298437250705,0.202065850400304,0.439033186181753
"PACSIN3",165.952010336599,-0.357589971523409,0.185595533664001,0.0208429271748105,0.0875181332155515
"PADI1",30.4827056311027,-0.883384938409538,0.480404703773165,0.00432447401556799,0.0252715660247776
"PADI2",7.94007530233765,-2.6412986709158,1.27796219334895,0.00119565554039435,0.00875705353572379
"PAF1",471.808909227068,-0.0315942812430267,0.10777548612735,0.75373652881289,0.891102069806423
"PAFAH1B1",1263.19834898705,-0.109292989165232,0.0978543760054396,0.237770827959349,0.484833233338802
"PAFAH1B2",593.333471015729,-0.0495130623882328,0.103467416575669,0.608961051415874,0.809342055324356
"PAFAH1B3",246.232091509225,0.035921407667133,0.135204002015802,0.768506749271216,0.89862714557528
"PAFAH2",173.851277000467,0.321822667984585,0.169292424525868,0.026191014272652,0.10439536552183
"PAG1",21.6927864398412,0.230083365823843,0.397578881576731,0.0720247934544833,0.2196009905265
"PAGR1",188.524406250925,-0.0335313174760732,0.151919477869544,0.798907581317808,0.9127530819705
"PAICS",2642.87136761924,0.0337191261033062,0.0705086266938113,0.624274752245849,0.817985338038614
"PAICSP1",2.05599734106444,-0.0309416234768912,0.307021026373663,0.579556608234735,NA
"PAIP1",716.565772276194,-0.095222207629499,0.0897900142467576,0.266632934775441,0.517036355042036
"PAIP2",433.563939749755,-0.301441207344487,0.132531751700703,0.0119472245437983,0.0571175529559671
"PAIP2B",12.5601825124482,0.0550640213179361,0.285131238073657,0.653968225467951,0.83621528751589
"PAK1",455.083714422253,0.231031220096673,0.135508563551185,0.0575925426988659,0.187644656596153
"PAK1IP1",509.050215912695,-0.116512357305895,0.108448487967782,0.250080871599399,0.498931619262453
"PAK2",986.801818419882,-0.105738869155447,0.0834443074354004,0.188042191443441,0.419807968906832
"PAK3",47.8826039001036,0.277420581358159,0.374630815373907,0.110419331014542,0.296964677515274
"PAK4",307.210813651571,0.179724324646378,0.133832376818846,0.136180712290877,0.34078104874924
"PALB2",167.336071999476,-0.0743281567372239,0.157079093130405,0.582221778275443,0.793234262130635
"PALD1",14.4336802958036,-0.170083122825116,0.327377276780613,0.220947787793085,0.463160141278227
"PALLD",1158.55660006679,-0.182740740584815,0.0961542828230973,0.0447356136189935,0.156706659415317
"PALM",1.6467179618867,-0.0694280310268746,0.318468499074415,0.129739112715723,NA
"PALM2-AKAP2",4003.79962161198,0.960128473244406,0.087109513293933,3.29308149851864e-29,4.01782715839587e-27
"PALM3",2.17270020782219,0.00686345222749486,0.304771781630194,0.905507835200268,NA
"PALMD",2.72020138711732,-0.0564805539635124,0.31250865458899,0.312592807370043,NA
"PAM",758.155546174021,0.0624328526729475,0.0903951512407269,0.470518126025745,0.71022586172484
"PAM16",130.419114637926,-0.102002478531208,0.178751278673231,0.486006723991254,0.722859678950791
"PAN2",73.2579150449175,-0.0967188531673887,0.258331111731016,0.524829454830958,0.753551055171086
"PAN3",120.403357243459,-0.251497272014483,0.226923910377695,0.135745445916379,0.340145584716497
"PAN3-AS1",14.1919022639714,-0.170906910939758,0.331839139452446,0.20947007972735,0.449184198514919
"PANK1",32.8520597607387,-0.16824312410532,0.283844972993731,0.295531007902664,0.550059226997366
"PANK2",269.739965315364,0.0042201560180162,0.1399738667149,0.974502381486681,0.990072252316744
"PANK3",691.755258012486,-0.0161252274050483,0.27763112493606,0.89194760603523,0.954736679271816
"PANK4",338.78892553135,0.00453049226278306,0.130892693162816,0.970386220124825,0.987963772416095
"PANO1",5.76359015682248,-0.0648727135835876,0.303199995979871,0.489596812023846,0.725313304902903
"PANTR1",4.9333305429784,0.0170017575611488,0.303863017734153,0.788250157615603,0.908685674860759
"PANX1",215.935159355372,0.274936242353042,0.151035507980998,0.0383119731325692,0.139618208062279
"PANX2",1.67511810130386,-0.0740387410380552,0.321791008241439,0.050263313744444,NA
"PAOX",4.22144226439362,0.0141184501073815,0.299162540774759,0.86231345681927,NA
"PAPLN",17.6737083806754,-0.123925852346846,0.304974906583032,0.337320148469895,0.594918729355708
"PAPOLA",1865.5478611177,-0.00477433804313609,0.0805868704287743,0.950183144337579,0.979363274548099
"PAPOLG",101.37173241131,-0.0467212877243898,0.185286275074261,0.752186446984035,0.89045313442836
"PAPPA",250.958006003573,-0.98267214704188,0.155101616603267,2.39827822617193e-11,7.84116804796562e-10
"PAPPA-AS1",2.06734306876067,-0.0467095446602209,0.314806303638749,0.0856838444364312,NA
"PAPSS1",449.194336731695,0.113733744203084,0.107538578732729,0.258894018581858,0.509871723997105
"PAPSS2",1837.08144954579,-0.572547475375544,0.0696314033926783,4.57326681865441e-17,2.57045000552609e-15
"PAQR3",334.896790112048,0.320927799382347,0.174748433081059,0.0299215251088887,0.115551293697656
"PAQR4",127.210499894122,-0.316281719834108,0.208925070811512,0.0549638637098695,0.181923842676227
"PAQR5",10.1115591154096,1.70493854151276,0.929091134476166,0.00214922940987705,0.0143476360115769
"PAQR6",7.23153993089173,-0.0668333856428496,0.306900920115363,0.43117705945832,0.677699427240365
"PAQR7",78.0320991731724,0.160495628059607,0.219980920916368,0.322586303473298,0.578830220396046
"PAQR8",33.7030576655815,0.170840049330709,0.275786409312297,0.29896905602559,0.554246896081041
"PAQR9",13.0197479441736,-0.127607629323385,0.313548043338529,0.300075615510646,0.555247952903338
"PAQR9-AS1",2.38746501918084,2.91101585410272e-05,0.303936152732227,0.998595132235543,NA
"PARD3",604.696499885217,-0.015018400231216,0.123264271183418,0.892748274950106,0.954934039644942
"PARD3B",28.3560764654775,0.0680806385769743,0.279496858286805,0.603807972960104,0.806355820623355
"PARD6A",8.99016914401598,-0.0798500801641112,0.298827565797343,0.477848399311015,0.71658291582953
"PARD6B",9.03950247937064,0.0134492861760006,0.286440472781578,0.905030179712827,0.960144088715857
"PARD6G",15.1124672096879,0.121930506666871,0.299432821943925,0.36783909733869,0.623113368750617
"PARD6G-AS1",2.79510305691282,0.0495540206042282,0.307729872091692,0.470075521569634,NA
"PARG",210.241506350228,-0.386466407142574,0.197560434046119,0.0171748389594243,0.0759183529496554
"PARGP1",8.4872448100511,0.126408569673897,0.322475543540119,0.251894502361712,0.500931924934886
"PARK7",1396.76261706402,-0.225828711621258,0.0697091787367483,0.000857826863776399,0.00662894322589723
"PARL",322.125357930156,-0.153666249859538,0.140459313546806,0.218427543752577,0.45948165812937
"PARN",264.098091665478,-0.00119281887946692,0.13850864456006,0.991280917306232,0.995872294467067
"PARP1",1629.26479945615,-0.371012487894694,0.0823924646111483,2.92781594010156e-06,4.45164476323244e-05
"PARP10",137.354855629558,-0.492329783359128,0.211027826488334,0.00461973168882753,0.0266340044003975
"PARP11",33.8520530765838,0.179927523543812,0.305600793430025,0.252914421821751,0.502314283784942
"PARP12",176.216996241785,-0.69638678094202,0.217075109542262,0.000182840223239216,0.00175448910610491
"PARP14",146.256830710913,-0.374353235998331,0.212422216579257,0.0268077650991942,0.106260995996727
"PARP15",19.8605583863011,-0.0952550702443397,0.277200162148336,0.50494414599921,0.737130890115249
"PARP16",34.2610888049509,-0.252560104195873,0.319948204303042,0.153129734150601,0.368272102627895
"PARP2",470.71883911918,-0.352346720530832,0.123368005212777,0.00190076066019111,0.0129305146090154
"PARP3",215.418610309977,0.158120590276161,0.171556276880848,0.271762232551611,0.522796541969239
"PARP4",539.22225759965,0.423191356402631,0.131930847562942,0.000463488888521032,0.00393192637085083
"PARP6",288.436433181492,-0.305377821516596,0.169907686319917,0.0345390576024651,0.128745066428265
"PARP8",164.556302162294,-0.121582350176637,0.176460123432679,0.402937196394724,0.654487922593952
"PARP9",105.826370015008,-0.375189548532256,0.23830423768914,0.0367050364453535,0.135105113598201
"PARPBP",304.959638548616,-0.239433782063514,0.130223710306609,0.0422702575157954,0.150462465497994
"PARS2",34.7046531014853,-0.0199199216067615,0.241655652520689,0.893995257739919,0.955322063466405
"PART1",4.0938534482875,-0.040240826501915,0.304483724123469,0.581291219554104,NA
"PARTICL",5.90048804101084,0.0944042233955943,0.313699351830029,0.32486146666428,0.581349395448467
"PARVA",1376.75018539125,-0.164520094046922,0.114200848677779,0.119839614570474,0.31345825210837
"PARVB",416.600851782049,-0.0547152235990863,0.117302385250171,0.6131837497944,0.811253507287716
"PASK",103.687045423979,0.0692505144940747,0.211945532830081,0.657177027561368,0.838020667487623
"PATJ",41.2458726935681,-1.54508805241092,0.461885662221977,3.92106808053802e-05,0.000453339512208275
"PATL1",469.700579347626,-0.11983932962061,0.105580784173611,0.225948830742155,0.469428369913632
"PATZ1",178.160109882568,-0.299312367144412,0.166537126749378,0.0358127846718509,0.132669084070715
"PAWR",1663.91082331999,-0.657235667853509,0.22809240701607,0.000571582189578308,0.00471563162122137
"PAX2",3.04527166959017,0.00889869771513917,0.301789636181527,0.900809139312594,NA
"PAX8",1153.08453675712,0.634296527754574,0.0753441532218365,7.46067075419397e-18,4.44294785746781e-16
"PAX8-AS1",164.976052049322,0.664659205109385,0.249274801244353,0.00107330877472086,0.00798226135949148
"PAXBP1",306.181090821559,-0.131871186395221,0.129235712303655,0.260420777157576,0.511468996571619
"PAXBP1-AS1",24.8476456397334,-0.0132421743128932,0.260255420135701,0.922778255359743,0.968415893853799
"PAXIP1",177.504063123072,-0.300771455017151,0.177879779300541,0.0434754604246889,0.153550537677879
"PAXIP1-AS1",24.5077440281581,0.0916709382744325,0.266772179918129,0.539772683807602,0.764215635929707
"PAXIP1-AS2",36.6185343658698,0.156194357750766,0.283143468238992,0.324437143288056,0.58079940929661
"PAXX",106.253444753044,-0.102236434250483,0.190001828209381,0.498034126794517,0.732653380500266
"PBDC1",235.856382329952,-0.175846814650646,0.140865387307919,0.160054222170058,0.378495699985197
"PBK",700.608201004242,-0.146380158228218,0.0954002819205328,0.105648111140933,0.288338672501799
"PBLD",50.7601613144463,-0.333377871553346,0.327022026572111,0.0849472066114779,0.247532743067659
"PBRM1",600.529934450656,0.310404150984085,0.110261206189266,0.00255817524999692,0.0164624939865796
"PBX1",4.07859166019587,-0.0284926226589878,0.306583590921711,0.589140799095987,NA
"PBX2",242.711759529424,-0.0622108720280599,0.137801344904211,0.61334742722442,0.81132700223507
"PBX3",1411.79020421491,1.08242616153702,0.075484430083324,1.12162934776555e-47,2.47533700322318e-45
"PBX4",4.49711686040868,0.013138490743748,0.299208564171768,0.870439338804335,NA
"PBXIP1",67.8744749902098,-0.15439239074636,0.219402262466121,0.33809351935656,0.595722607136774
"PC",96.4550371010236,0.0313732970454554,0.206685567895192,0.840263747984487,0.932427253452452
"PCA3",8.09845711257996,3.01927965314514,1.21776896524548,0.000490027398747995,0.00412905175351553
"PCAT14",6.1107677726027,0.0429283540945106,0.299934818347651,0.624322253741206,0.817985338038614
"PCAT18",1.98905639327314,0.0313652440102917,0.307287504397045,0.57126450707309,NA
"PCAT6",1.58876371848367,-0.0190494216035106,0.306411155027615,0.714705345814079,NA
"PCAT7",1.86357990119324,0.0023094271467177,0.30620041614924,0.9627635335242,NA
"PCBD1",298.273646812257,-0.121593904720459,0.128469599338985,0.297060081879448,0.552003547395354
"PCBD2",41.4307942843413,0.193846331706288,0.280314055187459,0.249994733175591,0.498902100877038
"PCBP1",2114.74581209054,-0.125338079510874,0.0669630935855471,0.0548260318486435,0.181587786350164
"PCBP1-AS1",74.5849649914784,-0.0129051850175488,0.220283929327065,0.932050188675462,0.972168349803952
"PCBP2",3313.38927889891,-0.187727321007036,0.0603560191340823,0.00148634887272622,0.010491833270462
"PCBP4",473.960763655886,-0.0752665002884688,0.104163455788863,0.442242588652999,0.688743724358195
"PCCA",92.9588003065547,0.339837649523637,0.234842422596317,0.0545074767088854,0.180692697374151
"PCCA-DT",37.636072128369,0.114805389339287,0.256054336614862,0.467744568299531,0.708533636466243
"PCCB",281.973763384674,-0.346142661814913,0.141934212411179,0.0064473180830925,0.0351259536502306
"PCDH10",50.5613171521687,0.969139915971291,0.539084171079971,0.0036991514599006,0.0221913725966673
"PCDH11X",6.31529422473053,0.0520501762737526,0.297575005096334,0.60180140502967,0.805497117845188
"PCDH11Y",3.85140844840027,-0.0157263672812442,0.300905170633459,0.831039515372412,NA
"PCDH12",2.16014877553297,-0.0850294454087601,0.32264805888482,0.132850189026209,NA
"PCDH18",7.49872565991832,-0.160152576359378,0.348285244738451,0.127512794480103,0.326661745777212
"PCDH7",88.6001414629199,2.64717058613972,0.345824761286855,9.73517740853093e-16,4.98620502968681e-14
"PCDH9",60.2545389642353,1.39674213355258,0.571254752465587,0.000587608466763456,0.00482134513981366
"PCDHA4",11.3704567254419,0.0514258008918407,0.287444886224082,0.664213508731118,0.841737217153174
"PCDHB1",6.35001764674268,0.113983852347092,0.320052691774858,0.266354648655947,0.51683271429788
"PCDHB9",2.80275676333192,0.00121029327449833,0.303632949734097,0.986097811645444,NA
"PCDHGA10",6.32089516999312,0.209744901309319,0.398143856717968,0.0516969386848349,0.173949766556798
"PCDHGA11",67.8183374935254,0.997400094490689,0.410465342377134,0.00104250401941436,0.00779126385425861
"PCDHGA12",2.22214249058892,0.102519023242041,0.333591398173247,0.0174410327959217,NA
"PCDHGA5",6.27481454131725,0.125950328698728,0.328441460694746,0.207880566763349,0.447090995467915
"PCDHGA6",8.27886702555876,0.0748712533871153,0.300946773255739,0.480501934917029,0.718287930799866
"PCDHGA8",2.59580615502703,0.0494038809634823,0.310771420341955,0.37470322062211,NA
"PCDHGA9",13.5308073615928,0.249852310368112,0.426933620620178,0.0564402729307498,0.185217401240272
"PCDHGB2",5.06163048211958,0.0760406458938416,0.311739160001281,0.353970252902806,0.611054039018451
"PCDHGB5",17.6889928668916,0.313301032839252,0.419794990858855,0.0819810501515293,0.241625404686197
"PCDHGB6",13.0325934065902,0.142222670557293,0.320515845539563,0.261009345072476,0.511754277698281
"PCDHGB7",3.59282349695697,0.0587208925012615,0.31055945459159,0.386129679838952,NA
"PCDHGB8P",2.38000988566668,0.0252531028105953,0.304466366769788,0.696270372972006,NA
"PCDHGC3",991.222498016699,0.620905727189049,0.0842057426180208,3.33325715979563e-14,1.48433798804312e-12
"PCDHGC4",8.32696471166909,0.137248555384542,0.329249614367724,0.215844428128638,0.457192740975411
"PCDHGC5",15.363507176621,2.11628816396659,0.75071325531323,0.000234226576873271,0.00218869130705926
"PCED1A",132.290966916169,0.159161315817076,0.177812388141565,0.27925251199237,0.532428210833375
"PCED1B",17.3509227270677,-0.0351407395159122,0.280361377763665,0.772979891667695,0.90130374587404
"PCED1B-AS1",2.54284400516488,0.0497808342751556,0.310453212067375,0.385697745148277,NA
"PCF11",305.630236331311,-0.590317038962482,0.152871584031682,2.22785264419586e-05,0.000276080797947541
"PCGF1",76.4409880194536,-0.0896375425234801,0.222804356938432,0.568568214363431,0.784428634712987
"PCGF2",200.136629757259,-0.161878822973057,0.179815206741281,0.272017790333624,0.523087004041095
"PCGF3",272.823232041065,-0.0735786838721057,0.141990185157236,0.556462120077152,0.775090684610898
"PCGF5",441.232467342173,-0.0297801191816056,0.153006208275679,0.819375915109066,0.921421832749476
"PCGF6",185.874929271543,-0.0698466843748552,0.149434754618485,0.592868363620752,0.800138708746966
"PCID2",520.662343253635,-0.111227676602274,0.11343749778347,0.290438033147645,0.544485142216953
"PCIF1",172.00016539189,-0.086675213272493,0.182411882799125,0.555841875853379,0.774780658040963
"PCK2",170.244443167681,-0.146529413691762,0.175371279260454,0.312217581759577,0.56823276242966
"PCLAF",667.67089105411,-0.0773465079266552,0.0935503557023665,0.384476868502127,0.637904296916685
"PCLO",20.6896758921114,0.216371446356099,0.354579055945322,0.145803266493268,0.356769871231774
"PCM1",695.567582513936,0.00707910962276839,0.0946312995493339,0.938797712777002,0.974917810230743
"PCMT1",1226.39722762208,0.0662548619497832,0.075315024827697,0.362894120681303,0.618655710567599
"PCMTD1",63.8936610243745,-0.110406043021985,0.223085478375928,0.487394891991663,0.723459143210057
"PCMTD2",128.267204633381,0.0749916998347281,0.18167042781947,0.610007105827142,0.810006143908662
"PCNA",1172.48600576417,-0.628308365761953,0.0754565888497,1.63840608054924e-17,9.49326642888126e-16
"PCNP",998.421870786651,-0.0288585090961575,0.084716657860425,0.722659742044605,0.875176237902854
"PCNT",321.604831988545,-0.140943664667554,0.167252027596121,0.317400216090473,0.573429456861247
"PCNX1",347.821042008238,-0.114558752345371,0.270695482380319,0.449357729487374,0.693639891910255
"PCNX2",75.1790961344994,0.585389728198366,0.466481305483017,0.0197975214498956,0.0842840863542081
"PCNX3",369.831196248283,0.364263464618376,0.133329778997832,0.00266147434316719,0.0169816094676488
"PCNX4",703.065702025592,0.547413912591296,0.0986596326588022,7.02943019530301e-09,1.67711699429113e-07
"PCOLCE",11.5605389515245,1.56540746556674,0.858455845045918,0.00234051806587815,0.0153058518490671
"PCOLCE2",75.5853603991637,-0.333832480466399,0.261453176808581,0.069364174163581,0.213878808644516
"PCOTH",27.7457280464324,-0.0255636696912953,0.256692132140979,0.857589733417603,0.940022579022568
"PCSK1N",5.35927548657222,0.0834163304468112,0.310894898573952,0.361443154983336,0.617858232923445
"PCSK5",17.6847095056811,1.34305324878433,0.844356458055413,0.00350765417098798,0.0212942419676443
"PCSK6",2.97533829103697,0.04574801804898,0.30633061147476,0.520008951506587,NA
"PCSK7",424.538852983554,0.151866190293111,0.151292397939236,0.250369190059702,0.499175027929579
"PCSK9",8.44825220662458,-3.40736318726773,1.15503929770505,0.000231957205676167,0.00216883600347803
"PCTP",96.3614535848209,-0.00922404338822774,0.191554428936399,0.949223558819891,0.979306884862512
"PCYOX1",536.095147793122,0.0721543815648308,0.0991288583074503,0.442649732697336,0.689020281982048
"PCYOX1L",65.5528153649524,0.0344433228484153,0.209350296470187,0.825282438329219,0.924945000149857
"PCYT1A",591.464099407069,0.4402280763518,0.121915236037224,0.000100663638102337,0.00104183394275984
"PCYT2",254.085709668338,0.566217381341201,0.167048875690871,0.000144073394882715,0.00142713494191743
"PDAP1",1301.01381411767,0.361145500602403,0.0816865304722803,4.51736110716785e-06,6.57536742340135e-05
"PDCD10",441.09851935239,-0.306721098243736,0.121651138619558,0.00615301711302859,0.033774077474477
"PDCD11",704.944958307302,-0.199915332284736,0.107100439222765,0.0456003424618908,0.158960357566921
"PDCD1LG2",202.480920954703,0.148326222729329,0.151023000519006,0.261386076292473,0.51222523464627
"PDCD2",758.476332268304,-0.104754827243534,0.089872584718134,0.223339324849557,0.465868512119595
"PDCD2L",108.216605650149,-0.272882789888421,0.209741230875577,0.0952393332957789,0.268735619613681
"PDCD4",202.511523100636,-0.40557969015277,0.255572943644392,0.0303258232650296,0.116483140450038
"PDCD4-AS1",4.11239387226578,-0.025691576824385,0.30345685696391,0.706463312231161,NA
"PDCD5",602.806378605124,-0.00198849717997975,0.0934249813158795,0.981431985401771,0.992342663045707
"PDCD6",603.912611580191,-0.063634356496334,0.0951382301907472,0.47960378409727,0.717946532463614
"PDCD6IP",1545.39269632151,0.208785250180878,0.0729322811847614,0.00314952180944598,0.0194746080734882
"PDCD6IPP2",11.6714036602384,-0.109327216655623,0.31888557814565,0.254987002624352,0.505360532010518
"PDCD7",201.640671641052,-0.0138199613604211,0.147221691448028,0.913979056601961,0.964373774599994
